id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
3723425013	20190131	1	900000000000207008	773406003	en	900000000000550004	A rare genetic premature ageing disease characterised by sensorineural deafness, generalised lack of subcutaneous fatty tissue (although with increased truncal deposition) noted from childhood, scleroderma, and facial dysmorphism which includes prominent eyes, a beaked nose, small mouth, crowded teeth and mandibular hypoplasia. Other associated features include growth delay, joint contractures, telangiectasia, hypogonadism (with lack of breast development in females), cryptorchidism, skeletal muscle atrophy, and hypertriglyceridaemia and diabetes mellitus/insulin resistance. Caused by heterozygous mutation in the POLD1 gene on chromosome 19q13.	900000000000017005
3723446016	20190131	1	900000000000207008	773412008	en	900000000000550004	Traditional medicine is the sum total of the knowledge, skill, and practices based on the theories, beliefs, and experiences indigenous to different cultures, whether explicable or not, used in the maintenance of health as well as in the prevention, diagnosis, improvement or treatment of physical and mental illness.	900000000000017005
3723462010	20190131	1	900000000000207008	773414009	en	900000000000550004	A rare subtype of autosomal recessive intermediate Charcot-Marie-Tooth (CMT) disease with characteristics of childhood to adulthood-onset of progressive, moderate to severe, predominantly distal, mostly lower limb muscle weakness and atrophy, foot deformities (including pes cavus and hammer toes), absent deep tendon reflexes and distal sensory loss associated with decreased motor and sensory nerve conduction velocities and features of both demyelinating and axonal neuropathy on sural nerve biopsy. Caused by homozygous or compound heterozygous mutation in the PLEKHG5 gene on chromosome 1p36.	900000000000017005
3723467016	20190131	1	900000000000207008	773415005	en	900000000000550004	A rare genetic neurometabolic disease with characteristics of severe intrauterine growth retardation, failure to thrive, profound neonatal hypotonia, severe global development delay, elevated very long chain fatty acids in plasma, and neonatal cholestasis leading to hepatic failure and death. Other features include ocular abnormalities (for example blindness and cataracts), sensorineural deafness, seizures, and abnormal brain morphology (notably delayed central nervous system myelination and ventriculomegaly).	900000000000017005
3723471018	20190131	1	900000000000207008	773416006	en	900000000000550004	A rare syndromic intellectual disability disorder with characteristics of moderate intellectual disability, variable hand abnormalities (including brachydactyly, cutaneous and osseous syndactyly) and facial dysmorphism that includes short palpebral fissures, bulbous nasal tip, thin upper and lower vermilion and broad, pointed chin. Other features, including obesity, microcephaly, short stature and a grimacing smile may be observed.	900000000000017005
3723478012	20190131	1	900000000000207008	773418007	en	900000000000550004	A rare congenital disorder of glycosylation with characteristics of moderate intellectual disability, short stature, mild skeletal changes and distinctive facial features with coarse face, synophrys and deep nasolabial ridges. Skeletal features include broad ribs, stocky long bones, and short femoral necks with coxa valga, clinodactyly and broad thumbs.	900000000000017005
3723486012	20190131	1	900000000000207008	773419004	en	900000000000550004	A rare genetic syndromic intellectual disability disorder characterized by severe intellectual disability with limited or absent speech and language, short stature, acquired microcephaly, kyphoscoliosis or scoliosis, and behavioral disturbances that include hyperactivity, stereotypy and aggressiveness. Facial dysmorphism typically includes sloping forehead, mild synophrys, deep-set eyes, strabismus, anteverted large ears, prominent nose and dental malposition. Caused by homozygous mutation in the TTI2 gene on chromosome 8p12.	900000000000017005
3723487015	20190131	1	900000000000207008	773419004	en	900000000000550004	A rare genetic syndromic intellectual disability disorder characterised by severe intellectual disability with limited or absent speech and language, short stature, acquired microcephaly, kyphoscoliosis or scoliosis, and behavioural disturbances that include hyperactivity, stereotypy and aggressiveness. Facial dysmorphism typically includes sloping forehead, mild synophrys, deep-set eyes, strabismus, anteverted large ears, prominent nose and dental malposition. Caused by homozygous mutation in the TTI2 gene on chromosome 8p12.	900000000000017005
3723492018	20190131	1	900000000000207008	773421009	en	900000000000550004	A rare monogenic disease with infantile-onset pharmacoresistant focal seizures of mesial temporal lobe onset manifesting with unresponsiveness, hypertonia and automatisms and cognitive regression soon after seizure onset leading to severe intellectual disability with behavioural abnormalities.	900000000000017005
3723493011	20190131	1	900000000000207008	773421009	en	900000000000550004	A rare monogenic disease with infantile-onset pharmacoresistant focal seizures of mesial temporal lobe onset manifesting with unresponsiveness, hypertonia and automatisms and cognitive regression soon after seizure onset leading to severe intellectual disability with behavioral abnormalities.	900000000000017005
3723496015	20190131	1	900000000000207008	773422002	en	900000000000550004	A rare genetic coagulation disorder characterised by easy bruising (without haemarthrosis or spontaneous haematomas), epistaxis, menorrhagia, and excessive bleeding after minor trauma and surgical procedures. Patients present a prolonged prothrombin time and/or activated partial thromboplastin time, normal levels of all coagulation factors and normal protein C activity.	900000000000017005
3723497012	20190131	1	900000000000207008	773422002	en	900000000000550004	A rare genetic coagulation disorder characterized by easy bruising (without hemarthrosis or spontaneous hematomas), epistaxis, menorrhagia, and excessive bleeding after minor trauma and surgical procedures. Patients present a prolonged prothrombin time and/or activated partial thromboplastin time, normal levels of all coagulation factors and normal protein C activity.	900000000000017005
3723501019	20190131	1	900000000000207008	773423007	en	900000000000550004	A rare hereditary mitochondrial oxidative phosphorylation disorder characterised by severe neonatal lactic acidosis and deficiency of mitochondrial complexes I, II and III. Clinical features are variable and may include hypotonia, respiratory distress with cyanosis, failure to thrive, feeding difficulties, hypoglycaemia, dehydration, vomiting, seizures, and a risk of multiple organ failure.	900000000000017005
3723502014	20190131	1	900000000000207008	773423007	en	900000000000550004	A rare hereditary mitochondrial oxidative phosphorylation disorder characterized by severe neonatal lactic acidosis and deficiency of mitochondrial complexes I, II and III. Clinical features are variable and may include hypotonia, respiratory distress with cyanosis, failure to thrive, feeding difficulties, hypoglycemia, dehydration, vomiting, seizures, and a risk of multiple organ failure.	900000000000017005
3723510010	20190131	1	900000000000207008	773425000	en	900000000000550004	A very rare complex hereditary spastic paraplegia with characteristics of early onset of progressive lower limb spasticity, tip-toe walking, scissor gait, hyperreflexia and clonus that may be associated with borderline intellectual disability. Nystagmus and pes equinovarus have also been reported.	900000000000017005
3723514018	20190131	1	900000000000207008	773426004	en	900000000000550004	A rare genetic premature ageing syndrome characterised by adulthood-onset cutaneous manifestations that result in a prematurely aged appearance (such as premature thinning and greying of scalp hair, loss of subcutaneous fat, tightening of skin) associated with prominent cardiovascular manifestations, such as accelerated atherosclerosis, calcific valve disease, and cardiomyopathy. Patients present loss of eyebrows and eyelashes in childhood and have a predisposition to develop malignancies.	900000000000017005
3723515017	20190131	1	900000000000207008	773426004	en	900000000000550004	A rare genetic premature aging syndrome characterized by adulthood-onset cutaneous manifestations that result in a prematurely aged appearance (such as premature thinning and graying of scalp hair, loss of subcutaneous fat, tightening of skin) associated with prominent cardiovascular manifestations, such as accelerated atherosclerosis, calcific valve disease, and cardiomyopathy. Patients present loss of eyebrows and eyelashes in childhood and have a predisposition to develop malignancies.	900000000000017005
3723692013	20190131	1	900000000000207008	773488000	en	900000000000550004	A rare genetic form of primary immunodeficiency with characteristics of growth retardation, early recurrent pulmonary infections leading to bronchiectasis, inflammatory gastrointestinal disease, and other symptoms, such as rash, dermatitis, skin infections. Caused by homozygous mutation in the MALT1 gene on chromosome 18q21.	900000000000017005
3723695010	20190131	1	900000000000207008	773489008	en	900000000000550004	A rare hereditary haemolytic anaemia due to a red cell membrane anomaly characterised by fatigue, mild anaemia and pseudohyperkalaemia due to a potassium leak from the red blood cells. A hallmark of this condition is that red blood cells lyse on storage at 4 degrees centigrade. There is evidence this disease is caused by heterozygous mutation in the SLC4A1 gene on chromosome 17q21.	900000000000017005
3723696011	20190131	1	900000000000207008	773489008	en	900000000000550004	A rare hereditary hemolytic anemia due to a red cell membrane anomaly characterized by fatigue, mild anemia and pseudohyperkalemia due to a potassium leak from the red blood cells. A hallmark of this condition is that red blood cells lyse on storage at 4 degrees centigrade. There is evidence this disease is caused by heterozygous mutation in the SLC4A1 gene on chromosome 17q21.	900000000000017005
3723707017	20190131	1	900000000000207008	773492007	en	900000000000550004	A rare neurometabolic disease characterised by a childhood onset of progressive spastic ataxia associated with gait disturbances, hyperreflexia, extensor plantar responses and non-ketotic hyperglycinaemia typically revealed by biochemical analysis. Additional signs of upper extremity spasticity, dysarthria, learning difficulties, poor concentration, nystagmus, optic atrophy and reduced visual acuity may also be associated. There is evidence the disease is caused by homozygous or compound heterozygous mutation in the GLRX5 gene on chromosome 14q32.	900000000000017005
3723708010	20190131	1	900000000000207008	773492007	en	900000000000550004	A rare neurometabolic disease characterized by a childhood onset of progressive spastic ataxia associated with gait disturbances, hyperreflexia, extensor plantar responses and non-ketotic hyperglycinemia typically revealed by biochemical analysis. Additional signs of upper extremity spasticity, dysarthria, learning difficulties, poor concentration, nystagmus, optic atrophy and reduced visual acuity may also be associated. There is evidence the disease is caused by homozygous or compound heterozygous mutation in the GLRX5 gene on chromosome 14q32.	900000000000017005
3723712016	20190131	1	900000000000207008	773493002	en	900000000000550004	A rare genetic syndromic intellectual disability characterized by mild intellectual disability, short stature with high body mass index, short neck with cervical gibbus and dysmorphic facial features. A metabolic syndrome, including type 2 diabetes, hypercholesterolemia and hypertension has also been reported.	900000000000017005
3723713014	20190131	1	900000000000207008	773493002	en	900000000000550004	A rare genetic syndromic intellectual disability characterised by mild intellectual disability, short stature with high body mass index, short neck with cervical gibbus and dysmorphic facial features. A metabolic syndrome, including type 2 diabetes, hypercholesterolaemia and hypertension has also been reported.	900000000000017005
3723719013	20190131	1	900000000000207008	773494008	en	900000000000550004	A rare genetic syndromic intellectual disability with characteristics of mild intellectual disability, delayed speech development, congenital heart defects, brachydactyly and dysmorphic facial features.	900000000000017005
3723723017	20190131	1	900000000000207008	773495009	en	900000000000550004	A rare hereditary ataxia characterized by recurrent episodes of ataxia with variable frequency and duration, associated with slurred speech, generalized muscle weakness and balance disturbance. Other symptoms may occur between episodes, including intention tremor, gait ataxia, mild dysarthria, myokymia, migraine and nystagmus.	900000000000017005
3723724011	20190131	1	900000000000207008	773495009	en	900000000000550004	A rare hereditary ataxia characterised by recurrent episodes of ataxia with variable frequency and duration, associated with slurred speech, generalised muscle weakness and balance disturbance. Other symptoms may occur between episodes, including intention tremor, gait ataxia, mild dysarthria, myokymia, migraine and nystagmus.	900000000000017005
3723729018	20190131	1	900000000000207008	773497001	en	900000000000550004	A rare hereditary cerebral malformation with epilepsy syndrome with characteristics of severe global developmental delay with no ability to walk and no verbal language, intractable epilepsy, partial agenesis of the corpus callosum and cerebellar vermis hypoplasia with posterior fossa cysts.	900000000000017005
3723737014	20190131	1	900000000000207008	773498006	en	900000000000550004	A rare hereditary ataxia characterised by early onset symptomatic generalised epilepsy, progressive cerebellar ataxia resulting in significant difficulties to walk or wheelchair dependency, and intellectual disability. There is evidence the disease is caused by homozygous mutation in the TDP2 gene on chromosome 6p22.	900000000000017005
3723739012	20190131	1	900000000000207008	773498006	en	900000000000550004	A rare hereditary ataxia characterized by early onset symptomatic generalized epilepsy, progressive cerebellar ataxia resulting in significant difficulties to walk or wheelchair dependency, and intellectual disability. There is evidence the disease is caused by homozygous mutation in the TDP2 gene on chromosome 6p22.	900000000000017005
3723742018	20190131	1	900000000000207008	773501006	en	900000000000550004	A rare hereditary basal epidermolysis bullosa simplex characterized by mild, predominantly acral, trauma-induced skin fragility, resulting in blisters. Blisters mostly affect the feet, including the dorsal side, and are often several centimeters big. There is evidence the disease is caused by homozygous mutation in the DST (BPAG1) gene on chromosome 6p12.	900000000000017005
3723745016	20190131	1	900000000000207008	773501006	en	900000000000550004	A rare hereditary basal epidermolysis bullosa simplex characterised by mild, predominantly acral, trauma-induced skin fragility, resulting in blisters. Blisters mostly affect the feet, including the dorsal side, and are often several centimetres big. There is evidence the disease is caused by homozygous mutation in the DST (BPAG1) gene on chromosome 6p12.	900000000000017005
3723752019	20190131	1	900000000000207008	773503009	en	900000000000550004	A rare hereditary basal epidermolysis bullosa simplex characterized by mild, generalized trauma-induced scale crusts and intermittent blistering, sometimes combined with erosions and bleeding, recovering with slight scarring and post-inflammatory hyperpigmentation. Clinical symptoms improve with age. There is evidence the disease can be caused by homozygous mutation in the EXPH5 gene on chromosome 11q22.	900000000000017005
3723753012	20190131	1	900000000000207008	773503009	en	900000000000550004	A rare hereditary basal epidermolysis bullosa simplex characterised by mild, generalised trauma-induced scale crusts and intermittent blistering, sometimes combined with erosions and bleeding, recovering with slight scarring and post-inflammatory hyperpigmentation. Clinical symptoms improve with age. There is evidence the disease can be caused by homozygous mutation in the EXPH5 gene on chromosome 11q22.	900000000000017005
3724030012	20190131	1	900000000000207008	773577009	en	900000000000550004	A rare genetic corneal dystrophy disorder with characteristics of corneal opacification and dyskeratosis (which may cause visual impairment), associated with systemic features including palmoplantar hyperkeratosis, laryngeal dyskeratosis, pruritic hyperkeratotic scars, chronic rhinitis, dyshidrosis and/or nail thickening.	900000000000017005
3724032016	20190131	1	900000000000207008	773581009	en	900000000000550004	A rare genetic syndromic intellectual disability syndrome with characteristics of mild to moderate intellectual disability, developmental delay (with speech and language development more severely affected) and facial dysmorphism which typically includes full, arched eyebrows, hypertelorism, down-slanting palpebral fissures, long eyelashes, ptosis, low-set, simple ears, bulbous nasal tip, flat philtrum, wide mouth with downturned corners and thin upper lip and diastema of the teeth. Association with infantile hypotonia, seizures, cryptorchidism in males and congenital abnormalities, including cardiac, cerebral or ocular defects, may be observed.	900000000000017005
3724033014	20190131	1	900000000000207008	773582002	en	900000000000550004	A rare viral infection disorder caused by the Hendra virus with characteristics of the onset of flu-like symptoms (fever, myalgia, headaches, lethargy) approximately one week after having been in close contact with bodily fluids of infected horses. Neurological manifestations (for example vertigo, confusion, ataxia) and progressive respiratory failure, leading to death, have also been reported.	900000000000017005
3724034015	20190131	1	900000000000207008	773583007	en	900000000000550004	A rare genetic multiple congenital anomalies/dysmorphic syndrome with characteristics of moderate to severe intellectual disability, congenital aphonia, hearing loss, optic atrophy, retinal dystrophy, broad thumbs and duplicated halluces. Facial dysmorphism (including thick eyebrows, ptosis, long, downslanting palpebral fissures, microstomia, low-set, posteriorly rotated ears) and genital abnormalities are also associated.	900000000000017005
3724042019	20190131	1	900000000000207008	773547003	en	900000000000550004	A rare chromosomal anomaly with characteristics of moderate intellectual disability, speech delay, postnatal microcephaly, eczema or atopic dermatitis, characteristic facial features (malar flattening, prominent nose, underdeveloped alae nasi, smooth philtrum, and thin vermillion of the upper lip) and reduced sensitivity to pain.	900000000000017005
3724046016	20190131	1	900000000000207008	773548008	en	900000000000550004	A rare syndromic intellectual disability syndrome with characteristics of cortical blindness, different types of seizures, intellectual disability with limited or absent speech and dysmorphic facial features. Brain imaging typically shows mild pontine hypoplasia, hypoplasia of the corpus callosum and atrophy in the occipital region. There is evidence the disease is caused by compound heterozygous mutation in the DOCK7 gene on chromosome 1p31.	900000000000017005
3724049011	20190131	1	900000000000207008	773549000	en	900000000000550004	A rare genetic disorder of metabolite absorption or transport with characteristics of persistently decreased riboflavin serum levels due to a primary genetic defect in the mother and which leads to clinical and biochemical findings consistent with a secondary, life-threatening, transient multiple acyl-CoA dehydrogenase deficiency (MADD) in the newborn. The mother usually presents hyperemesis gravidarum in the absence of other features of riboflavin deficiency, such as skin lesions, jaundice, pruritus, sore mucous membranes, visual disturbances.	900000000000017005
3724055018	20190131	1	900000000000207008	773551001	en	900000000000550004	A rare genetic syndromic intellectual disability disorder with characteristics of global development delay with very limited or absent speech and language, severe intellectual disability, long slender fingers, ocular abnormalities (typically strabismus or hypermetropia) and facial dysmorphism that includes a grimacing facial expression, a tubular-shaped nose with a prominent, broad base and tip and other variable features, such as broad forehead, hypertelorism, deep-set eyes, narrow palpebral fissures, short philtrum and/or broad mouth. Caused by heterozygous mutation in the GATAD2B gene on chromosome 1q21.	900000000000017005
3724058016	20190131	1	900000000000207008	773552008	en	900000000000550004	A rare genetic syndromic intellectual disability disorder characterised by borderline to severe intellectual disability, global development delay, feeding difficulties, microcephaly, short stature and mild facial dysmorphism, including thick eyebrows, long eyelashes, prominent incisors and/or thin upper lip. Other associated features may include hypermetropia with or without esotropia, behavioural anomalies (for example autistic behaviour, sleeping disturbances), urogenital abnormalities (for example cryptorchidism, inguinal hernia), single palmar crease, fifth-finger clinodactyly and cardiac defects. There is evidence the disease is caused by heterozygous mutation in the CTCF gene on chromosome 16q22.	900000000000017005
3724059012	20190131	1	900000000000207008	773552008	en	900000000000550004	A rare genetic syndromic intellectual disability disorder characterized by borderline to severe intellectual disability, global development delay, feeding difficulties, microcephaly, short stature and mild facial dysmorphism, including thick eyebrows, long eyelashes, prominent incisors and/or thin upper lip. Other associated features may include hypermetropia with or without esotropia, behavioral anomalies (for example autistic behavior, sleeping disturbances), urogenital abnormalities (for example cryptorchidism, inguinal hernia), single palmar crease, fifth-finger clinodactyly and cardiac defects. There is evidence the disease is caused by heterozygous mutation in the CTCF gene on chromosome 16q22.	900000000000017005
3724063017	20190131	1	900000000000207008	773553003	en	900000000000550004	A rare genetic syndromic intellectual disability disorder with characteristics of severe intellectual disability with significant speech and language impairment, hypohidrosis (often resulting in hyperthermia) with normal sweat gland appearance, tooth enamel hypoplasia, palmoplantar hyperkeratosis and a high frequency of acquired microcephaly. Mild facial dysmorphism, including lateral flaring of the eyebrows, broad nasal tip, and thick vermilion border, may also be observed. There is evidence the disease is caused by homozygous mutation in the COG6 gene on chromosome 13q14.	900000000000017005
3724069018	20190131	1	900000000000207008	773554009	en	900000000000550004	A rare genetic syndromic intellectual disability disorder with characteristics of global development delay, microcephaly, moderate to severe intellectual disability and facial dysmorphism which includes tall forehead, high anterior hairline, short upslanting palpebral fissures, deep-set eyes and a long nose with a low-hanging columella. Additionally congenital renal and cardiac malformations (such as horseshoe kidney, unilateral renal agenesis atrioventricular septal defects, patent ductus arteriosus) and corpus callosum dysplasia may be associated. The disease is caused by homozygous mutation in the THOC6 gene on chromosome 16p13.	900000000000017005
3724077019	20190131	1	900000000000207008	773555005	en	900000000000550004	A rare genetic neurodegenerative disorder characterized by progressive psychomotor and cognitive regression (manifesting with gait ataxia, spasticity, loss of language, mild to severe intellectual disability, pyramidal and extrapyramidal signs and, frequently, development of tetraplegia or tetraparesis) associated with variable degrees of lipodystrophy, hepatomegaly, hypertriglyceridemia and muscular hypertrophy. Hyperactivity, tremor and development of seizures may also be associated. Caused by homozygous or compound heterozygous mutation in the BSCL2 gene on chromosome 11q13.	900000000000017005
3724078012	20190131	1	900000000000207008	773555005	en	900000000000550004	A rare genetic neurodegenerative disorder characterised by progressive psychomotor and cognitive regression (manifesting with gait ataxia, spasticity, loss of language, mild to severe intellectual disability, pyramidal and extrapyramidal signs and, frequently, development of tetraplegia or tetraparesis) associated with variable degrees of lipodystrophy, hepatomegaly, hypertriglyceridaemia and muscular hypertrophy. Hyperactivity, tremor and development of seizures may also be associated. Caused by homozygous or compound heterozygous mutation in the BSCL2 gene on chromosome 11q13.	900000000000017005
3724081019	20190131	1	900000000000207008	773556006	en	900000000000550004	A rare genetic multiple congenital anomalies/dysmorphic syndrome with characteristics of mild to severe global development delay, severe intellectual disability, mild hypotonia, a short ulna, hirsutism of the face and extremities, minimal scoliosis, and facial dysmorphism, notably a tall broad forehead, synophrys, hypertelorism, malar hypoplasia, broad nose with thick alae nasi, low-set, small ears, long philtrum, thin upper lip and everted lower lip vermilion.	900000000000017005
3724085011	20190131	1	900000000000207008	773557002	en	900000000000550004	A rare developmental defect during embryogenesis disorder with characteristics of macroblepharon, ectropion, and facial dysmorphism, which includes severe hypertelorism, downslanting palpebral fissures, posteriorly rotated ears, broad nasal bridge, long and smooth philtrum, and macrostomia with thin upper lip vermilion border. Other features may include large fontanelles, prominent metopic ridge, thick eyebrows, mild synophrys, and increased density of upper eyelashes, anteverted nares, abnormal dentition and capillary haemangioma.	900000000000017005
3724086012	20190131	1	900000000000207008	773557002	en	900000000000550004	A rare developmental defect during embryogenesis disorder with characteristics of macroblepharon, ectropion, and facial dysmorphism, which includes severe hypertelorism, downslanting palpebral fissures, posteriorly rotated ears, broad nasal bridge, long and smooth philtrum, and macrostomia with thin upper lip vermilion border. Other features may include large fontanelles, prominent metopic ridge, thick eyebrows, mild synophrys, and increased density of upper eyelashes, anteverted nares, abnormal dentition and capillary hemangioma.	900000000000017005
3724262017	20190131	1	900000000000207008	773576000	en	900000000000550004	A rare genetic metabolite absorption and transport disorder characterised by progressive rod-cone dystrophy, usually presenting with impaired night vision in childhood, progressive loss of visual acuity and severe retinol deficiency without keratomalacia. Association with ocular colobomas, severe acne and hypercholesterolaemia has been reported. There is evidence the disease can be caused by homozygous or compound heterozygous mutation in the RBP4 gene chromosome 10q23.	900000000000017005
3724263010	20190131	1	900000000000207008	773576000	en	900000000000550004	A rare genetic metabolite absorption and transport disorder characterized by progressive rod-cone dystrophy, usually presenting with impaired night vision in childhood, progressive loss of visual acuity and severe retinol deficiency without keratomalacia. Association with ocular colobomas, severe acne and hypercholesterolemia has been reported. There is evidence the disease can be caused by homozygous or compound heterozygous mutation in the RBP4 gene chromosome 10q23.	900000000000017005
3724270010	20190131	1	900000000000207008	773578004	en	900000000000550004	A rare genetic bone developmental disorder characterised by generalised vertebral segmentation and fusion defects, disproportionate short stature (with predominant truncal shortness) and thoracolumbar scoliosis, associated with mild intellectual disability, hypospadias, partial cutaneous finger syndactyly and mild swan neck-like deformities of the fingers.	900000000000017005
3724271014	20190131	1	900000000000207008	773578004	en	900000000000550004	A rare genetic bone developmental disorder characterized by generalized vertebral segmentation and fusion defects, disproportionate short stature (with predominant truncal shortness) and thoracolumbar scoliosis, associated with mild intellectual disability, hypospadias, partial cutaneous finger syndactyly and mild swan neck-like deformities of the fingers.	900000000000017005
3724305015	20190131	1	900000000000207008	773587008	en	900000000000550004	A rare X-linked syndromic intellectual disability disorder with characteristics of profound intellectual disability, global developmental delay with absent speech, seizures, large joint contractures, abnormal position of thumbs and middle-age onset of cardiomegaly and atrioventricular valve abnormalities, resulting in subsequent congestive heart failure. Additional features include variable facial dysmorphism (notably large ears with over folded helix) and large testes. There is evidence the disease is caused by mutation in the CLIC2 gene on chromosome Xq28.	900000000000017005
3724839014	20190131	1	900000000000207008	773584001	en	900000000000550004	A rare genetic disease with characteristics of symmetrical muscular hypertrophy, hepatomegaly, polyhydramnios, macrocephaly and mild delay in motor, speech and language development.	900000000000017005
3724841010	20190131	1	900000000000207008	773579007	en	900000000000550004	A rare genetic intestinal disease characterised by early-onset chronic non-infectious, non-bloody, watery diarrhoea associated with protein-losing enteropathy, which results in hypoalbuminaemia, hypogammaglobulinaemia and elevated stool alpha-1-antitrypsin. Patients typically present severe, intractable diarrhoea, failure to thrive, recurrent infections and oedema. There is evidence the disease is caused by homozygous mutation in the DGAT1 gene.	900000000000017005
3724842015	20190131	1	900000000000207008	773579007	en	900000000000550004	A rare genetic intestinal disease characterized by early-onset chronic non-infectious, non-bloody, watery diarrhea associated with protein-losing enteropathy, which results in hypoalbuminemia, hypogammaglobulinemia and elevated stool alpha-1-antitrypsin. Patients typically present severe, intractable diarrhea, failure to thrive, recurrent infections and edema. There is evidence the disease is caused by homozygous mutation in the DGAT1 gene.	900000000000017005
3724843013	20190131	1	900000000000207008	773575001	en	900000000000550004	A rare genetic oculocutaneous disorder characterized by profound congenital sensorineural hearing loss in association with moderate to severe hypopigmentation of the ocular fundus, blue irides or partial heterochromia, and patchy or generalized hypopigmentation of the skin. White forelock, premature graying of hair, freckles, lentigines and cafe-au-lait macules are frequently associated. Other highly variable features include reduced visual acuity, strabismus and an iris transillumination defect.	900000000000017005
3724843013	20211130	0	900000000000207008	773575001	en	900000000000550004	A rare genetic oculocutaneous disorder characterized by profound congenital sensorineural hearing loss in association with moderate to severe hypopigmentation of the ocular fundus, blue irides or partial heterochromia, and patchy or generalized hypopigmentation of the skin. White forelock, premature graying of hair, freckles, lentigines and cafe-au-lait macules are frequently associated. Other highly variable features include reduced visual acuity, strabismus and an iris transillumination defect.	900000000000017005
3724844019	20190131	1	900000000000207008	773575001	en	900000000000550004	A rare genetic oculocutaneous disorder characterised by profound congenital sensorineural hearing loss in association with moderate to severe hypopigmentation of the ocular fundus, blue irides or partial heterochromia, and patchy or generalised hypopigmentation of the skin. White forelock, premature greying of hair, freckles, lentigines and cafe-au-lait macules are frequently associated. Other highly variable features include reduced visual acuity, strabismus and an iris transillumination defect.	900000000000017005
3724844019	20211130	0	900000000000207008	773575001	en	900000000000550004	A rare genetic oculocutaneous disorder characterised by profound congenital sensorineural hearing loss in association with moderate to severe hypopigmentation of the ocular fundus, blue irides or partial heterochromia, and patchy or generalised hypopigmentation of the skin. White forelock, premature greying of hair, freckles, lentigines and cafe-au-lait macules are frequently associated. Other highly variable features include reduced visual acuity, strabismus and an iris transillumination defect.	900000000000017005
3724849012	20190131	1	900000000000207008	773610007	en	900000000000550004	A rare genetic syndromic deafness with characteristics of severe to profound, bilateral, sensorineural hearing loss (congenital or rapidly progressive in infancy) associated with a complex brain malformation including hydrocephalus, varying degrees of partial corpus callosum agenesis, colpocephaly, cerebral and cerebellar cortical dysplasia (bilateral medial frontal polymicrogyria, bilateral frontal subcortical heterotopia) and in some, arachnoid cysts. Major physical abnormalities or psychomotor delay are usually not associated. Caused by homozygous or compound heterozygous mutation in the GPSM2 gene on chromosome 1p13.	900000000000017005
3724852016	20190131	1	900000000000207008	773621003	en	900000000000550004	A rare multiple congenital anomalies/dysmorphic syndrome with characteristics of craniofacial dysmorphism (brachycephaly resulting from craniosynostosis, frontal bossing, downslanting palpebral fissures, large and low-set ears, depressed nasal bridge, high-arched, wide palate, thin upper lip), impaired neurological development with intellectual disability, hypotonia, pyloric stenosis, pectus excavatum, bilateral cryptorchidism and short stature.	900000000000017005
3724856018	20190131	1	900000000000207008	773622005	en	900000000000550004	A rare genetic developmental defect during embryogenesis disorder with characteristics of craniofacial dysmorphism (including brachycephaly, prominent forehead, sparse lateral eyebrows, severe hypertelorism, upslanting palpebral fissures, epicanthal folds, protruding ears, broad nasal bridge, pointed nasal tip, flat philtrum, anteverted nostrils, large mouth, thin upper vermilion border, highly arched palate and mild micrognathia) associated with osteopenia leading to repeated long bone fractures, severe myopia, mild to moderate sensorineural or mixed hearing loss, enamel hypoplasia, sloping shoulders and mild intellectual disability. There is evidence the disease can be caused by homozygous mutation in the IRX5 gene on chromosome 16q11.2.	900000000000017005
3724860015	20190131	1	900000000000207008	773623000	en	900000000000550004	A rare developmental defect during embryogenesis with characteristics of ventral, unilateral or bilateral protrusion of extraperitoneal fat, peritoneum and/or intra-abdominal organs through a defect in the spigelian fascia (spigelian hernia), associated with ipsilateral or bilateral undescended testis (usually found within or just beneath the hernial sac) in male neonates. The gubernaculum and/or inguinal canal may be absent.	900000000000017005
3724863018	20190131	1	900000000000207008	773624006	en	900000000000550004	A rare odontogenic neoplasm with characteristics of aggressive clinical course and local destruction, occurring in mandible more often than in maxilla. The most common symptom is a rapidly progressing painful swelling but it may present as a benign cystic lesion or as a large, rapidly growing mass with ulceration, bone resorption and teeth mobility, as well. The neoplasm may metastasize, most commonly to the cervical lymph nodes and the lungs.	900000000000017005
3724868010	20190131	1	900000000000207008	773625007	en	900000000000550004	A rare genetic primary bone dysplasia disorder with characteristics of severe pre and post-natal short stature, facial dysmorphism (including dolicocephaly, long triangular face, tall forehead, down-slanting palpebral fissures, prominent nose, long philtrum, small ears) early-onset or postpubertal sparse, short hair and hypoplastic fingernails. Small hands with tapering fingers, brachydactyly and fifth-finger clinodactyly as well as a high-pitched voice are also associated. There is evidence the disease can be caused by homozygous mutation in the POC1A gene on chromosome 3p21.	900000000000017005
3724871019	20190131	1	900000000000207008	773626008	en	900000000000550004	An extremely rare multiple congenital anomalies/dysmorphic syndrome with characteristics of micrognathia, short webbed neck, hypoplastic nipples and joint contractures (which improve over time) of the knees and elbows. In addition, sloping shoulders, mild to moderate hearing loss, mild speech impairment and facies with hypertelorism, short philtrum and tented upper lip may be associated.	900000000000017005
